player_id,last_season,datetime,date,dateweek,market_value_in_eur,n,current_club_id,player_club_domestic_competition_id
12673,2016,2004-10-04 00:00:00,2004-10-04,2004-10-04,750000,1,987,SC1
12674,2016,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,2759,SC1
12682,2020,2004-10-04 00:00:00,2004-10-04,2004-10-04,300000,1,1519,SC1
12688,2021,2004-10-04 00:00:00,2004-10-04,2004-10-04,400000,1,370,SC1
12691,2017,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,379,GB1
12693,2014,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,873,GB1
12703,2015,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,511,SC1
12704,2019,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,903,SC1
12709,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,200000,1,873,GB1
12729,2018,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,2553,SC1
12732,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,2553,SC1
12742,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,2553,SC1
12743,2014,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,2578,SC1
12746,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,511,SC1
12751,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,511,SC1
12752,2022,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,370,SC1
12753,2018,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,2578,SC1
12763,2019,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,43,SC1
12765,2014,2004-10-04 00:00:00,2004-10-04,2004-10-04,250000,1,370,SC1
12769,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,370,SC1
12772,2016,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,2451,SC1
12773,2019,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,2759,SC1
12802,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,2760,SC1
12804,2015,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,370,SC1
12807,2014,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,2999,SC1
12811,2021,2004-10-04 00:00:00,2004-10-04,2004-10-04,150000,1,511,SC1
12812,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,500000,1,370,SC1
12813,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,511,SC1
12814,2018,2004-10-04 00:00:00,2004-10-04,2004-10-04,1500000,1,873,GB1
12817,2020,2004-10-04 00:00:00,2004-10-04,2004-10-04,250000,1,465,SC1
12836,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,2760,SC1
12840,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,511,SC1
12864,2018,2004-10-04 00:00:00,2004-10-04,2004-10-04,850000,1,38,L1
12872,2016,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,6418,GR1
12873,2018,2004-10-04 00:00:00,2004-10-04,2004-10-04,250000,1,441,GR1
12880,2023,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,653,GR1
12883,2016,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,1091,GR1
12888,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,28956,GR1
12895,2014,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,128,GR1
12906,2016,2004-10-04 00:00:00,2004-10-04,2004-10-04,900000,1,1158,FR1
12908,2017,2004-10-04 00:00:00,2004-10-04,2004-10-04,75000,1,3508,BE1
12912,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,1500000,1,192,NL1
12934,2015,2004-10-04 00:00:00,2004-10-04,2004-10-04,300000,1,1095,FR1
12938,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,350000,1,169,GR1
12953,2017,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,4603,GR1
12957,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,1200000,1,14171,FR1
12974,2018,2004-10-04 00:00:00,2004-10-04,2004-10-04,150000,1,498,BE1
12979,2021,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,683,GR1
12988,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,6418,GR1
13001,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,700000,1,520,BE1
13021,2017,2004-10-04 00:00:00,2004-10-04,2004-10-04,600000,1,29228,BE1
13023,2021,2004-10-04 00:00:00,2004-10-04,2004-10-04,850000,1,354,BE1
13028,2014,2004-10-04 00:00:00,2004-10-04,2004-10-04,500000,1,204,BE1
13036,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,650000,1,132,NL1
13037,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,300000,1,520,BE1
13038,2015,2004-10-04 00:00:00,2004-10-04,2004-10-04,1250000,1,1084,ES1
13041,2016,2004-10-04 00:00:00,2004-10-04,2004-10-04,650000,1,498,BE1
13047,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,750000,1,28643,BE1
13048,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,900000,1,202,NL1
13049,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,250000,1,566,BE1
13051,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,600000,1,2727,BE1
13052,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,250000,1,204,BE1
13058,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,1500000,1,141,TR1
13061,2014,2004-10-04 00:00:00,2004-10-04,2004-10-04,750000,1,2861,BE1
13063,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,150000,1,235,NL1
13069,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,200000,1,28643,BE1
13073,2014,2004-10-04 00:00:00,2004-10-04,2004-10-04,300000,1,3508,BE1
13074,2015,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,403,NL1
13078,2015,2004-10-04 00:00:00,2004-10-04,2004-10-04,250000,1,2727,BE1
13087,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,1000000,1,28643,BE1
13090,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,70000,1,2727,BE1
13091,2018,2004-10-04 00:00:00,2004-10-04,2004-10-04,2000000,1,683,GR1
13099,2015,2004-10-04 00:00:00,2004-10-04,2004-10-04,150000,1,192,NL1
13103,2017,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,1096,BE1
13110,2016,2004-10-04 00:00:00,2004-10-04,2004-10-04,250000,1,1245,BE1
13111,2014,2004-10-04 00:00:00,2004-10-04,2004-10-04,1000000,1,520,BE1
13113,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,2000000,1,2227,UKR1
13114,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,550000,1,192,NL1
13121,2021,2004-10-04 00:00:00,2004-10-04,2004-10-04,1000000,1,441,GR1
13122,2015,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,2995,PO1
13147,2017,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,2420,PO1
13150,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,1000000,1,2425,PO1
13157,2014,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,2995,PO1
13166,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,1085,PO1
13168,2015,2004-10-04 00:00:00,2004-10-04,2004-10-04,800000,1,36,TR1
13175,2014,2004-10-04 00:00:00,2004-10-04,2004-10-04,750000,1,2503,PO1
13216,2017,2004-10-04 00:00:00,2004-10-04,2004-10-04,2500000,1,1465,PO1
13217,2020,2004-10-04 00:00:00,2004-10-04,2004-10-04,500000,1,449,TR1
13222,2018,2004-10-04 00:00:00,2004-10-04,2004-10-04,100000,1,3349,PO1
13230,2017,2004-10-04 00:00:00,2004-10-04,2004-10-04,5000000,1,294,PO1
13239,2014,2004-10-04 00:00:00,2004-10-04,2004-10-04,3000000,1,405,GB1
13249,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,250000,1,405,GB1
13258,2020,2004-10-04 00:00:00,2004-10-04,2004-10-04,200000,1,4603,GR1
13271,2019,2004-10-04 00:00:00,2004-10-04,2004-10-04,200000,1,58,BE1
13283,2020,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,2861,BE1
13286,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,750000,1,1411,BE1
13292,2016,2004-10-04 00:00:00,2004-10-04,2004-10-04,200000,1,968,BE1
13309,2014,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,204,BE1
13315,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,820000,1,2727,BE1
13326,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,250000,1,1301,PO1
13340,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,2759,SC1
13350,2014,2004-10-04 00:00:00,2004-10-04,2004-10-04,75000,1,873,GB1
13354,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,2727,BE1
13368,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,3500000,1,157,BE1
13371,2014,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,2861,BE1
13372,2014,2004-10-04 00:00:00,2004-10-04,2004-10-04,1800000,1,968,BE1
13389,2014,2004-10-04 00:00:00,2004-10-04,2004-10-04,900000,1,19771,TR1
13405,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,987,SC1
13412,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,405,GB1
13426,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,1032,GB1
13427,2017,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,1237,GB1
13431,2016,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,2553,SC1
13443,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,984,GB1
13445,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,800000,1,28643,BE1
13460,2021,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,985,GB1
13465,2016,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,3008,GB1
13483,2015,2004-10-04 00:00:00,2004-10-04,2004-10-04,150000,1,29228,BE1
13490,2015,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,2999,SC1
13501,2018,2004-10-04 00:00:00,2004-10-04,2004-10-04,100000,1,29228,BE1
13507,2019,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,29,GB1
13520,2020,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,350,GB1
13543,2014,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,465,SC1
13557,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,2578,SC1
13560,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,400000,1,43,SC1
13561,2016,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,371,SC1
13572,2021,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,1010,GB1
13573,2019,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,989,GB1
13582,2014,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,1039,GB1
13583,2016,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,124,SC1
13612,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,2079,GR1
13616,2014,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,512,GB1
13640,2015,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,180,GB1
13683,2017,2004-10-04 00:00:00,2004-10-04,2004-10-04,600000,1,1110,GB1
13686,2014,2004-10-04 00:00:00,2004-10-04,2004-10-04,75000,1,3,L1
13702,2014,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,511,SC1
13723,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,2727,BE1
13743,2014,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,2861,BE1
13748,2014,2004-10-04 00:00:00,2004-10-04,2004-10-04,850000,1,2672,GR1
13749,2014,2004-10-04 00:00:00,2004-10-04,2004-10-04,750000,1,1429,IT1
13783,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,441,GR1
13796,2016,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,641,GB1
13799,2016,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,987,SC1
13823,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,2000000,1,1436,PO1
13829,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,1500000,1,984,GB1
13831,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,4500000,1,6996,UKR1
13845,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,500000,1,128,GR1
13849,2014,2004-10-04 00:00:00,2004-10-04,2004-10-04,1500000,1,28956,GR1
13862,2016,2004-10-04 00:00:00,2004-10-04,2004-10-04,1500000,1,19771,TR1
13867,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,4500000,1,4750,PO1
13872,2015,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,367,ES1
13886,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,631,GB1
13894,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,500000,1,2861,BE1
13902,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,125000,1,204,BE1
13905,2016,2004-10-04 00:00:00,2004-10-04,2004-10-04,350000,1,2672,GR1
13919,2014,2004-10-04 00:00:00,2004-10-04,2004-10-04,125000,1,987,SC1
13932,2016,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,511,SC1
13938,2014,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,2759,SC1
13942,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,2759,SC1
13946,2019,2004-10-04 00:00:00,2004-10-04,2004-10-04,500000,1,43,SC1
13952,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,2000000,1,720,PO1
13957,2017,2004-10-04 00:00:00,2004-10-04,2004-10-04,2000000,1,3336,PO1
13959,2015,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,7185,GR1
13964,2014,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,2503,PO1
13972,2015,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,68608,PO1
13979,2016,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,82,L1
13997,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,180,GB1
14007,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,750000,1,1039,GB1
14013,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,3008,GB1
14031,2014,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,873,GB1
14041,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,1032,GB1
14044,2023,2004-10-04 00:00:00,2004-10-04,2004-10-04,400000,1,29,GB1
14047,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,600000,1,1032,GB1
14066,2017,2004-10-04 00:00:00,2004-10-04,2004-10-04,2000000,1,2288,GB1
14069,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,512,GB1
14081,2017,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,1010,GB1
14086,2023,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,29,GB1
14098,2015,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,720,PO1
14118,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,1250000,1,16704,RU1
14119,2018,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,1301,PO1
14124,2016,2004-10-04 00:00:00,2004-10-04,2004-10-04,150000,1,1304,NL1
14127,2016,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,1075,PO1
14128,2014,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,1301,PO1
14137,2015,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,1301,PO1
14149,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,550000,1,2424,PO1
14151,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,1000000,1,19771,TR1
14170,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,467,NL1
14178,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,289,GB1
14192,2017,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,294,PO1
14195,2017,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,1465,PO1
14219,2015,2004-10-04 00:00:00,2004-10-04,2004-10-04,100000,1,15,L1
14221,2021,2004-10-04 00:00:00,2004-10-04,2004-10-04,300000,1,1132,GB1
14240,2015,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,976,PO1
14244,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,2000000,1,2672,GR1
14259,2015,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,472,ES1
14262,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,1085,PO1
14263,2016,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,2425,PO1
14270,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,6418,GR1
14274,2014,2004-10-04 00:00:00,2004-10-04,2004-10-04,250000,1,2424,PO1
14279,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,979,PO1
14282,2015,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,979,PO1
14309,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,1465,PO1
14331,2014,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,1085,PO1
14334,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,4,L1
14342,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,237,ES1
14349,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,1075,PO1
14365,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,979,PO1
14403,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,6418,GR1
14511,2015,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,68608,PO1
14514,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,400000,1,2323,TR1
14515,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,500000,1,4750,PO1
14520,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,2000000,1,683,GR1
14521,2018,2004-10-04 00:00:00,2004-10-04,2004-10-04,300000,1,3999,GR1
14523,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,100000,1,2079,GR1
14533,2018,2004-10-04 00:00:00,2004-10-04,2004-10-04,300000,1,42,L1
14535,2014,2004-10-04 00:00:00,2004-10-04,2004-10-04,750000,1,993,ES1
14542,2014,2004-10-04 00:00:00,2004-10-04,2004-10-04,2000000,1,2079,GR1
14552,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,128,GR1
14555,2023,2004-10-04 00:00:00,2004-10-04,2004-10-04,400000,1,281,GB1
14558,2014,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,465,SC1
14574,2020,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,2578,SC1
14579,2014,2004-10-04 00:00:00,2004-10-04,2004-10-04,75000,1,511,SC1
14608,2015,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,2999,SC1
14678,2015,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,2760,SC1
14690,2014,2004-10-04 00:00:00,2004-10-04,2004-10-04,75000,1,2759,SC1
14694,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,2759,SC1
14695,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,2759,SC1
14708,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,2759,SC1
14716,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,2759,SC1
14735,2015,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,2578,SC1
14736,2016,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,2999,SC1
14746,2019,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,2759,SC1
14754,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,2578,SC1
14768,2020,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,2553,SC1
14792,2015,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,2578,SC1
14821,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,465,SC1
14852,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,511,SC1
14856,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,250000,1,167,L1
14863,2016,2004-10-04 00:00:00,2004-10-04,2004-10-04,175000,1,1435,NL1
14879,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,5724,DK1
14882,2015,2004-10-04 00:00:00,2004-10-04,2004-10-04,250000,1,126,TR1
14927,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,6994,UKR1
14933,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,58,BE1
14934,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,1000000,1,16245,UKR1
14937,2015,2004-10-04 00:00:00,2004-10-04,2004-10-04,1500000,1,897,ES1
14939,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,6996,UKR1
14940,2015,2004-10-04 00:00:00,2004-10-04,2004-10-04,1250000,1,367,ES1
14942,2018,2004-10-04 00:00:00,2004-10-04,2004-10-04,2300000,1,1390,IT1
14944,2014,2004-10-04 00:00:00,2004-10-04,2004-10-04,5000000,1,964,RU1
14945,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,2500000,1,6414,UKR1
14948,2017,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,2672,GR1
14949,2016,2004-10-04 00:00:00,2004-10-04,2004-10-04,6000000,1,1082,FR1
14950,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,700000,1,14171,FR1
14951,2017,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,1095,FR1
14954,2014,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,28643,BE1
14960,2016,2004-10-04 00:00:00,2004-10-04,2004-10-04,4000000,1,2414,DK1
14963,2014,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,3426,DK1
14971,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,678,DK1
14974,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,39,L1
14977,2018,2004-10-04 00:00:00,2004-10-04,2004-10-04,250000,1,167,L1
15008,2014,2004-10-04 00:00:00,2004-10-04,2004-10-04,500000,1,1083,RU1
15018,2016,2004-10-04 00:00:00,2004-10-04,2004-10-04,800000,1,498,BE1
15033,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,1250000,1,2783,UKR1
15039,2016,2004-10-04 00:00:00,2004-10-04,2004-10-04,400000,1,1063,DK1
15045,2018,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,5817,DK1
15047,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,20100,DK1
15049,2015,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,5818,DK1
15052,2016,2004-10-04 00:00:00,2004-10-04,2004-10-04,1500000,1,206,DK1
15055,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,2414,DK1
15067,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,2227,UKR1
15069,2014,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,820,TR1
15071,2017,2004-10-04 00:00:00,2004-10-04,2004-10-04,2500000,1,11127,RU1
15072,2016,2004-10-04 00:00:00,2004-10-04,2004-10-04,3000000,1,11127,RU1
15074,2020,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,11127,RU1
15075,2014,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,1083,RU1
15076,2018,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,2696,RU1
15077,2016,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,3729,RU1
15078,2016,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,3729,RU1
15083,2018,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,3714,RU1
15102,2022,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,1186,RU1
15112,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,500000,1,2696,RU1
15117,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,964,RU1
15118,2015,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,1053,DK1
15125,2014,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,1177,DK1
15128,2018,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,1053,DK1
15131,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,750000,1,173,DK1
15135,2018,2004-10-04 00:00:00,2004-10-04,2004-10-04,600000,1,1053,DK1
15150,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,21957,GR1
15153,2015,2004-10-04 00:00:00,2004-10-04,2004-10-04,1500000,1,1091,GR1
15163,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,75000,1,511,SC1
15164,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,289,GB1
15165,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,75000,1,2451,SC1
15166,2017,2004-10-04 00:00:00,2004-10-04,2004-10-04,100000,1,1237,GB1
15185,2020,2004-10-04 00:00:00,2004-10-04,2004-10-04,3500000,1,589,TR1
15209,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,1000000,1,173,DK1
15216,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,1000000,1,2282,BE1
15220,2019,2004-10-04 00:00:00,2004-10-04,2004-10-04,1250000,1,989,GB1
15243,2016,2004-10-04 00:00:00,2004-10-04,2004-10-04,1500000,1,5817,DK1
15250,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,750000,1,3426,DK1
15260,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,3691,RU1
15275,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,250000,1,3911,FR1
15300,2014,2004-10-04 00:00:00,2004-10-04,2004-10-04,150000,1,3,L1
15338,2014,2004-10-04 00:00:00,2004-10-04,2004-10-04,1000000,1,2282,BE1
15342,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,5500000,1,12,IT1
15362,2017,2004-10-04 00:00:00,2004-10-04,2004-10-04,50000,1,2410,RU1
15363,2017,2004-10-04 00:00:00,2004-10-04,2004-10-04,350000,1,2410,RU1
15368,2015,2004-10-04 00:00:00,2004-10-04,2004-10-04,2000000,1,964,RU1
15373,2012,2004-10-04 00:00:00,2004-10-04,2004-10-04,1000000,1,964,RU1
15378,2015,2004-10-04 00:00:00,2004-10-04,2004-10-04,2500000,1,2439,RU1
15379,2013,2004-10-04 00:00:00,2004-10-04,2004-10-04,4000000,1,12438,RU1
15380,2015,2004-10-04 00:00:00,2004-10-04,2004-10-04,500000,1,11127,RU1
15381,2016,2004-10-04 00:00:00,2004-10-04,2004-10-04,4500000,1,964,RU1
